source,target,release_date,populairty
Antonio Vivaldi,Claudio Scimone,1945,0
Claude Debussy,Barbra Streisand,1945,2
Claude Debussy,Claus Ogerman,1945,2
Barbra Streisand,Claus Ogerman,1945,2
Hemant Kumar,Bela,1948,0
Giacomo Puccini,Juan Pons,1948,0
Juan Pons,Michael Tilson Thomas,1948,0
Ruggero Leoncavallo,Richard Tucker,1949,1
Nikolai Rimsky-Korsakov,Naoum Blinder,1950,0
Leonard Bernstein,Philippe Entremont,1950,0
Philippe Entremont,New York Philharmonic,1950,0
Samuel Barber,Dietrich Fischer-Dieskau,1951,2
George Frideric Handel,London Philharmonic Orchestra,1951,0
Robert Schumann,Wiener Philharmoniker,1951,0
Gioachino Rossini,Fernando Corena,1952,0
Johannes Brahms,Wilhelm Backhaus,1952,0
Lata Mangeshkar,Manna Dey,1952,0
Gustav Mahler,Kathleen Ferrier,1952,4
Gustav Mahler,Wiener Philharmoniker,1952,4
Kathleen Ferrier,Wiener Philharmoniker,1952,4
Kathleen Ferrier,Bruno Walter,1952,4
Franz Joseph Haydn,Berliner Philharmoniker,1952,0
Pablo Casals,Eugene Ormandy,1953,1
Rolando Panerai,Maria Callas,1953,0
Franz Schubert,Arturo Toscanini,1953,0
William Byrd,Flor Peeters,1953,0
Pietro Mascagni,Giuseppe Di Stefano,1953,0
Hilde Gueden,Giulietta Simionato,1954,0
Giulietta Simionato,Aldo Protti,1954,0
Talat Mahmood,Geeta Dutt,1954,0
Carl Maria von Weber,Fritz Reiner,1954,0
Sergei Prokofiev,Wiener Philharmoniker,1954,0
Christel Goltz,Julius Patzak,1954,0
Wolfgang Amadeus Mozart,Ernst Haefliger,1954,0
Sena Jurinac,Walter Berry,1954,0
Christel Goltz,Anton Dermota,1954,0
Johannes Brahms,Michael Tilson Thomas,1954,0
Johannes Brahms,London Symphony Orchestra,1954,0
Franz Joseph Haydn,Vienna State Opera Orchestra,1955,0
Manuel Fernandez Caballero,Gran Orquesta Sinfonica,1955,3
Franz Joseph Haydn,Anton Dermota,1955,0
Vienna State Opera Orchestra,Anton Dermota,1955,0
Carl Orff,Philadelphia Orchestra,1955,0
Carl Orff,Eugene Ormandy,1955,0
Frédéric Chopin,Nikita Magaloff,1955,0
Andrés Segovia,Isaac Albéniz,1955,2
Lata Mangeshkar,Geeta Dutt,1955,0
Sonny Rollins Quartet,John Coltrane,1956,7
Giuseppe Verdi,Giuseppe Di Stefano,1956,12
Giuseppe Verdi,Herbert von Karajan,1957,8
Kurt Weill,Nick Cave,1958,12
Barney Wilen,Kenny Clarke,1958,7
Barney Wilen,Percy Heath,1958,7
Barney Wilen,Milt Jackson,1958,7
Kenny Clarke,Percy Heath,1958,7
Kenny Clarke,Milt Jackson,1958,7
Percy Heath,Milt Jackson,1958,7
Louis Armstrong,Billie Holiday,1958,9
Marshall Royal,Thad Jones,1959,9
Marshall Royal,Joe Newman,1959,9
Marshall Royal,Benny Powell,1959,9
Marshall Royal,Sonny Payne,1959,9
Thad Jones,Joe Newman,1959,9
Thad Jones,Benny Powell,1959,9
Thad Jones,Sonny Payne,1959,9
Joe Newman,Benny Powell,1959,9
Joe Newman,Sonny Payne,1959,9
Maurice Ravel,Juilliard String Quartet,1960,7
Ludwig van Beethoven,Andre Watts,1960,10
Ludwig van Beethoven,E. Power Biggs,1960,10
Aaron Copland,New Philharmonia Orchestra,1960,6
Franz Schubert,Philippe Entremont,1961,13
Franz Schubert,Leonard Bernstein,1961,12
Dmitri Shostakovich,Daniil Shafran,1961,7
Stanley Turrentine,The Three Sounds,1961,5
A. M. Rajah,S. Janaki,1961,13
Louise Bégué,Armand Bégué,1962,15
Wolfgang Amadeus Mozart,Wilma Lipp,1962,9
Wilma Lipp,Berliner Philharmoniker,1962,9
Wilma Lipp,Herbert von Karajan,1962,9
Leonard Bernstein,Rudolf Serkin,1962,7
New York Philharmonic,Rudolf Serkin,1962,7
Bill Evans,Zoot Sims,1962,13
Bill Evans,Ron Carter,1962,13
Bill Evans,Philly Joe Jones,1962,13
Zoot Sims,Jim Hall,1962,13
Zoot Sims,Ron Carter,1962,13
Zoot Sims,Philly Joe Jones,1962,13
Jim Hall,Ron Carter,1962,13
Jim Hall,Philly Joe Jones,1962,13
Ron Carter,Philly Joe Jones,1962,13
Heitor Villa-Lobos,Leonard Bernstein,1962,7
Heitor Villa-Lobos,New York Philharmonic,1962,7
Aaron Copland,Isaac Stern,1963,14
Isaac Albéniz,Julian Bream,1964,11
Anton Bruckner,Concertgebouworkest,1964,19
Charles Lloyd,Charles Lloyd Quartet,1964,15
Giuseppe Verdi,Leontyne Price,1965,14
Antonín Dvořák,Czech Philharmonic Orchestra,1965,18
Bo Diddley,Muddy Waters,1967,20
Los Hispanos,Rodolfo Aicardi,1969,21
Boris Gardiner,Byron Lee & The Dragonaires,1969,28
The Who,Al Kooper,1971,20
Leoš Janáček,Rudolf Firkusny,1972,28
Robert Schumann,Murray Perahia,1973,33
Fania All Stars,Jan Hammer,1974,24
Delaney & Bonnie,Duane Allman,1974,19
Giuseppe Verdi,New Philharmonia Orchestra,1974,36
Riccardo Muti,New Philharmonia Orchestra,1974,36
Charlie Daniels,The Charlie Daniels Band,1975,20
George Gershwin,Barbara Hendricks,1976,22
George Gershwin,Florence Quivar,1976,22
George Gershwin,Cleveland Orchestra,1976,22
George Gershwin,Lorin Maazel,1976,22
Barbara Hendricks,Florence Quivar,1976,22
Barbara Hendricks,Cleveland Orchestra,1976,22
Barbara Hendricks,Lorin Maazel,1976,22
Florence Quivar,Cleveland Orchestra,1976,22
Florence Quivar,Lorin Maazel,1976,22
Cleveland Orchestra,Lorin Maazel,1976,22
Efraim Shamir,Astar Shamir,1977,39
Wolfgang Amadeus Mozart,Alban Berg Quartett,1978,29
Kenny Rogers,Dottie West,1978,22
Johnny Cash,George Jones,1979,25
Giuseppe Verdi,Wiener Philharmoniker,1980,34
Giuseppe Verdi,Carlo Maria Giulini,1980,34
Plácido Domingo,Wiener Philharmoniker,1980,34
Plácido Domingo,Carlo Maria Giulini,1980,34
Wiener Philharmoniker,Carlo Maria Giulini,1980,34
Giuseppe Verdi,Claudio Abbado,1980,32
Luciano Pavarotti,Claudio Abbado,1980,32
Minnie Riperton,Peabo Bryson,1980,23
Minnie Riperton,Roberta Flack,1980,23
Johann Strauss II,Berliner Philharmoniker,1981,30
Willie Colón,Celia Cruz,1981,26
Johann Pachelbel,Musica Antiqua Köln,1981,28
Johann Pachelbel,Reinhard Goebel,1981,28
Plácido Domingo,Herbert von Karajan,1982,33
Plácido Domingo,Vienna State Opera Chorus,1982,33
Wiener Philharmoniker,Vienna State Opera Chorus,1982,33
Herbert von Karajan,Vienna State Opera Chorus,1982,33
Willie Nelson,Carlos Santana,1982,20
Wolfgang Amadeus Mozart,Benjamin Britten,1982,24
Gabriel Fauré,Vlado Perlemuter,1982,29
Georges Bizet,Agnes Baltsa,1983,31
Georges Bizet,Berliner Philharmoniker,1983,31
Jeremiah Clarke,Wynton Marsalis,1983,27
Jeremiah Clarke,Anthony Newman,1983,27
Jeremiah Clarke,English Chamber Orchestra,1983,27
Wynton Marsalis,Anthony Newman,1983,27
Wynton Marsalis,English Chamber Orchestra,1983,27
Anthony Newman,English Chamber Orchestra,1983,27
Lorrie Morgan,Keith Whitley,1984,25
Montserrat Caballé,Luciano Pavarotti,1984,34
Montserrat Caballé,Riccardo Chailly,1984,34
Luciano Pavarotti,Riccardo Chailly,1984,34
Marc-Antoine Charpentier,Wynton Marsalis,1984,31
Marc-Antoine Charpentier,Anthony Newman,1984,31
Philip Glass,Kronos Quartet,1985,27
Sandy Lam,藍戰士,1985,33
Racer X,Paul Gilbert,1986,30
Niccolò Paganini,London Philharmonic Orchestra,1986,30
Niccolò Paganini,Charles Dutoit,1986,30
Salvatore Accardo,London Philharmonic Orchestra,1986,30
Salvatore Accardo,Charles Dutoit,1986,30
London Philharmonic Orchestra,Charles Dutoit,1986,30
Eddie Rabbitt,Juice Newton,1986,25
Charlie Parker,Dizzy Gillespie,1987,30
Sergei Rachmaninoff,Sviatoslav Richter,1987,32
Carl Orff,Orchester der Deutschen Oper Berlin,1988,24
Rodney Crowell,Rosanne Cash,1988,28
Stevie Nicks,Bruce Hornsby,1989,29
Lata Mangeshkar,S. P. Balasubrahmanyam,1989,31
Charles Ives,Marc-André Hamelin,1989,32
Mietta,Amedeo Minghi,1990,52
David Bowie,Ken Scott,1990,33
Gladys Knight,Dionne Warwick,1991,34
Public Enemy,Pete Rock,1991,30
Frost,War,1991,34
Frost,ATL,1991,34
Frost,Mellow Man Ace,1991,34
War,ATL,1991,34
War,Mellow Man Ace,1991,34
ATL,Mellow Man Ace,1991,34
湯寶如,Jacky Cheung,1992,40
Felix Mendelssohn,Benjamin Frith,1993,33
Johann Stamitz,Tafelmusik Baroque Orchestra,1993,34
Mobb Deep,Everlast,1993,28
3T,Michael Jackson,1995,42
Travis Tritt,Marty Stuart,1995,33
Johann Sebastian Bach,James Galway,1995,32
Johann Sebastian Bach,Orpheus Chamber Orchestra,1995,36
Mano,Swarnalatha,1995,44
Cam’ron,N.O.R.E.,1996,35
Cam’ron,JAY-Z,1996,35
N.O.R.E.,JAY-Z,1996,35
E-40,2Pac,1996,32
E-40,B-Legit,1996,32
2Pac,B-Legit,1996,32
Franz Schubert,Mischa Maisky,1996,44
B-Legit,Daryl Hall,1996,31
Pat Metheny,Charlie Haden,1997,38
Prophet Posse,Three 6 Mafia,1997,33
Prophet Posse,The Kaze,1997,33
Prophet Posse,Indo G,1997,33
Three 6 Mafia,The Kaze,1997,33
Three 6 Mafia,Indo G,1997,33
The Kaze,Indo G,1997,33
Master P,Mac,1997,32
Juvenile,Big Moe,1997,31
Big Moe,B!G,1997,31
Barrington Levy,Bounty Killer,1998,38
N.O.R.E.,Nas,1998,34
Fat Joe,Big Pun,1998,36
Fat Joe,Cuban Link,1998,36
Big Pun,Cuban Link,1998,36
Gabriel Fauré,Slovak Radio Symphony Orchestra,1998,38
Young Bleed,Silkk The Shocker,1998,32
JAY-Z,Foxy Brown,1998,34
C-Murder,Mac,1998,32
C-Murder,Kane & Abel,1998,32
C-Murder,Silkk The Shocker,1998,32
Mac,Kane & Abel,1998,32
Mac,Silkk The Shocker,1998,32
Master P,Kane & Abel,1998,32
Master P,Fiend,1998,32
Kane & Abel,Silkk The Shocker,1998,32
Kane & Abel,Mia X,1998,32
Kane & Abel,Fiend,1998,32
Kane & Abel,Mystikal,1998,32
Mike Portnoy,John Petrucci,1998,42
Patrick Fiori,Garou,1998,51
Patrick Fiori,Daniel Lavoie,1998,51
Garou,Daniel Lavoie,1998,51
Melanie C,"Lisa ""Left Eye"" Lopes",1999,57
Trick Daddy,J-Shin,1999,33
Three 6 Mafia,Gangsta Boo,1999,36
The Notorious B.I.G.,Snoop Dogg,1999,41
Snoop Dogg,Busta Rhymes,1999,41
Memphis Bleek,Beanie Sigel,2000,36
Snoop Dogg,Suga Free,2000,36
Suga Free,Kokane,2000,36
OutKast,Big Rube,2000,36
Big Rube,Sleepy Brown,2000,36
Erik Satie,Aldo Ciccolini,2000,40
Christina Aguilera,Luis Fonsi,2000,48
Ghostface Killah,Method Man,2000,36
Ghostface Killah,Redman,2000,36
Cappadonna,Method Man,2000,36
Cappadonna,Redman,2000,36
Jatin-Lalit,Lata Mangeshkar,2001,51
Treach,Yami Bolo,2001,44
Mariah Carey,Busta Rhymes,2001,42
Mariah Carey,DJ Clue,2001,42
Mariah Carey,Fabolous,2001,42
Busta Rhymes,DJ Clue,2001,42
DJ Clue,Fabolous,2001,42
Rasheeda,Archie,2002,46
Howard Shore,Hilary Summers,2002,44
Screwston,Big C,2002,35
Kavita Krishnamurthy,Shreya Ghoshal,2002,45
Kavita Krishnamurthy,KK,2002,45
Shreya Ghoshal,KK,2002,45
Zack De La Rocha,KRS-One,2002,40
Zack De La Rocha,The Last Emperor,2002,40
KRS-One,The Last Emperor,2002,40
The RH Factor,Q-Tip,2003,43
The RH Factor,Erykah Badu,2003,43
Q-Tip,Erykah Badu,2003,43
Juvenile,Baby,2003,36
Keith Murray,Ghostface,2003,36
Keith Murray,Craig Mack,2003,36
Keith Murray,G. Dep,2003,36
Ghostface,Craig Mack,2003,36
Ghostface,G. Dep,2003,36
Craig Mack,G. Dep,2003,36
No Doubt,Bounty Killer,2003,38
Johnny Ace,Johnny Otis,2004,40
Phyllis Dillon,Tommy McCook & The Supersonics,2004,46
Whitney Houston,Deborah Cox,2004,45
Lil Wayne,Jazze Pha,2004,38
Snoop Dogg,Pharrell Williams,2004,36
Bow Wow,Ciara,2005,43
Jennifer Lopez,Fat Joe,2005,40
Wisin & Yandel,Luny Tunes,2006,47
Fergie,will.i.am,2006,41
Snoop Dogg,Nate Dogg,2006,46
DMX,Sisqo,2006,38
Dyablo,MC Magic,2006,40
Daughtry,Slash,2006,41
Pendulum,DJ Fresh,2007,58
Avril Lavigne,Lil Mama,2007,45
Lil Mama,Chris Brown,2008,43
Lil Mama,T-Pain,2008,43
Brad Paisley,Keith Urban,2008,42
Q-Tip,Norah Jones,2008,39
Plies,Chris J,2008,39
Ricky Martin,Christina Aguilera,2008,52
DJ Felli Fel,Kanye West,2008,42
DJ Felli Fel,Jermaine Dupri,2008,42
DJ Felli Fel,Fabolous,2008,42
DJ Felli Fel,Ne-Yo,2008,42
Kanye West,Ne-Yo,2008,42
Jermaine Dupri,Fabolous,2008,42
Jermaine Dupri,Ne-Yo,2008,42
Fabolous,Ne-Yo,2008,42
Clipse,Pharrell Williams,2009,42
Lil Jon,Eve,2009,44
Basshunter,DJ Alex,2009,40
Drake,Eminem,2009,40
Kanye West,Lil Wayne,2009,40
Kanye West,Eminem,2009,40
Lil Wayne,Eminem,2009,40
Frédéric Chopin,Alexandre Tharaud,2009,50
Laura Marling,Mumford & Sons,2010,43
Diddy - Dirty Money,T.I.,2010,47
The Roots,Joanna Newsom,2010,48
Stromae,Kanye West,2010,45
Jeremih,50 Cent,2010,42
Keith Jarrett,Charlie Haden,2010,52
Weezer,Hayley Williams,2011,44
Wale,Kid Cudi,2011,43
Hot Chelle Rae,Maejor,2011,45
LMFAO,Natalia Kills,2011,47
Kirko Bangz,Big Sean,2011,43
Kirko Bangz,Bun B,2011,43
Kirko Bangz,Wale,2011,43
Big Sean,Bun B,2011,43
Big Sean,Wale,2011,43
Bun B,Wale,2011,43
Taio Cruz,Kylie Minogue,2011,45
Jamie Foxx,will.i.am,2011,42
Feist,Walter,2011,46
The Lonely Island,Nicki Minaj,2011,47
Felix Mendelssohn,Kyung Wha Chung,2011,50
Felix Mendelssohn,Orchestre Symphonique de Montréal,2011,50
Felix Mendelssohn,Charles Dutoit,2011,50
Kyung Wha Chung,Orchestre Symphonique de Montréal,2011,50
Kyung Wha Chung,Charles Dutoit,2011,50
Breaking Benjamin,Valora,2011,44
Trip Lee,Andy Mineo,2012,45
Trip Lee,KB,2012,45
Andy Mineo,KB,2012,45
Waka Flocka Flame,Trey Songz,2012,45
Meek Mill,Kirko Bangz,2012,45
Kenny Chesney,Tim McGraw,2012,45
Birdy,Mumford & Sons,2012,43
Pitbull,Christina Aguilera,2012,43
Mac Miller,Sir Michael Rocks,2012,45
Robert Glasper Experiment,Musiq Soulchild,2012,47
Robert Glasper Experiment,Chrisette Michele,2012,47
Musiq Soulchild,Chrisette Michele,2012,47
Vybz Kartel,Popcaan,2012,54
Vybz Kartel,Gaza Slim,2012,54
Popcaan,Gaza Slim,2012,54
Statik Selektah,Sean Price,2013,47
Statik Selektah,Mac Miller,2013,47
Sean Price,Mac Miller,2013,47
Mac Miller,Syd,2013,48
Mac Miller,Thundercat,2013,48
Syd,Thundercat,2013,48
Tech N9ne,Wiz Khalifa,2013,46
Tech N9ne,B.o.B,2013,46
Wiz Khalifa,B.o.B,2013,46
Sevyn Streeter,Chris Brown,2013,49
Edith Márquez,Marco Antonio Solís,2013,58
Hoodie Allen,Chiddy,2013,49
Fantasia,Kelly Rowland,2013,45
Fantasia,Missy Elliott,2013,45
Kelly Rowland,Missy Elliott,2013,45
Kid Cudi,Kendrick Lamar,2013,47
Kaskade,Project 46,2013,48
Janelle Monáe,Solange,2013,48
Carrie Underwood,Randy Travis,2014,48
Nicki Minaj,Beyoncé,2014,52
Tech N9ne Collabos,Murs,2014,48
Teyana Taylor,Pusha T,2014,48
Teyana Taylor,Yo Gotti,2014,48
Pusha T,Yo Gotti,2014,48
CAZZETTE,The High,2014,54
Freddie Gibbs,BJ The Chicago Kid,2014,50
Madlib,BJ The Chicago Kid,2014,50
Jawga Sparxxx,Bubba Sparxxx,2014,47
Jawga Sparxxx,Boondock Kingz,2014,47
Jawga Sparxxx,Jawga Boyz,2014,47
Bubba Sparxxx,Boondock Kingz,2014,47
Bubba Sparxxx,Jawga Boyz,2014,47
Boondock Kingz,Jawga Boyz,2014,47
Rittz,Twista,2014,47
Ingrid Michaelson,A Great Big World,2014,50
Disclosure,AlunaGeorge,2014,47
King Lil G,Carolyn Rodriguez,2014,46
Hermitude,GANZ,2014,50
Tony Bennett,Lady Gaga,2014,55
Just A Gent,ROZES,2014,48
Jerrod Niemann,Pitbull,2014,48
Boyce Avenue,Bea Miller,2015,65
Big Sean,E-40,2015,57
Kaskade,CID,2015,53
Juicy J,Kevin Gates,2015,57
Juicy J,Future,2015,57
Juicy J,Sage The Gemini,2015,57
Kevin Gates,Future,2015,57
Kevin Gates,Sage The Gemini,2015,57
Future,Sage The Gemini,2015,57
José Maria Napoleón,María José,2015,65
Kehlani,Lexii Alijai,2015,53
Johann Pachelbel,Valentina Lisitsa,2015,59
Sublime With Rome,Dirty Heads,2015,49
Pitbull,Don Miguelo,2015,61
Kill The Noise,Feed Me,2015,54
4B,Aazar,2015,54
Audien,Lady A,2015,52
Mac Miller,Lil B,2015,51
Z,Fetty Wap,2015,59
Dzeko & Torres,Delaney Jane,2015,63
Lil Durk,Jeremih,2015,51
Busdriver,Milo,2015,51
Kygo,Foxes,2016,59
Ship Wrek,Zookeepers,2016,62
Kygo,John Legend,2016,60
FM-84,Ollie Wride,2016,57
The Chainsmokers,Halsey,2016,60
Alesso,Nico & Vinz,2016,63
ScHoolboy Q,Miguel,2016,54
ScHoolboy Q,Justine Skye,2016,54
Miguel,Justine Skye,2016,54
MAX,Hoodie Allen,2016,50
Rvssian,Arcangel,2016,50
Rvssian,Konshens,2016,50
Rvssian,Nicky Jam,2016,50
Arcangel,Konshens,2016,50
Arcangel,Nicky Jam,2016,50
Farruko,Konshens,2016,50
Konshens,Nicky Jam,2016,50
Kamiyada+,The Virus and Antidote,2016,56
Hamilton Leithauser,Rostam,2016,59
Jacob Tillberg,Johnning,2016,58
Kygo,Labrinth,2016,60
Beyoncé,Dixie Chicks,2016,57
Michael Bublé,Meghan Trainor,2016,58
Ozuna,Anuel AA,2017,63
DJ Snake,Lauv,2017,67
G-Eazy,A$AP Rocky,2017,60
G-Eazy,French Montana,2017,60
G-Eazy,Juicy J,2017,60
G-Eazy,Belly,2017,60
A$AP Rocky,French Montana,2017,60
A$AP Rocky,Belly,2017,60
French Montana,Juicy J,2017,60
French Montana,Belly,2017,60
Juicy J,Belly,2017,60
Maroon 5,SZA,2017,57
Rex Orange County,Marco McKinnis,2017,60
Maxo Kream,Lil Uzi Vert,2017,56
Lana Del Rey,Stevie Nicks,2017,62
Ed Sheeran,Andrea Bocelli,2017,68
Moneybagg Yo,YoungBoy Never Broke Again,2017,55
Moneybagg Yo,Quavo,2017,55
YoungBoy Never Broke Again,Quavo,2017,55
Ty Dolla $ign,YG,2017,59
Mike WiLL Made-It,21 Savage,2017,58
Mike WiLL Made-It,YG,2017,58
Mike WiLL Made-It,Migos,2017,58
21 Savage,YG,2017,58
21 Savage,Migos,2017,58
YG,Migos,2017,58
Marshmello,Ookay,2017,61
Marshmello,Noah Cyrus,2017,61
Ookay,Noah Cyrus,2017,61
Katy Perry,Migos,2017,67
Darius Rucker,Jason Aldean,2017,56
Darius Rucker,Luke Bryan,2017,56
Darius Rucker,Charles Kelley,2017,56
Jason Aldean,Luke Bryan,2017,56
Jason Aldean,Charles Kelley,2017,56
Luke Bryan,Charles Kelley,2017,56
Bebe Rexha,G-Eazy,2017,61
Fifth Harmony,Gucci Mane,2017,62
Yung Bleu,Kevin Gates,2018,57
Lil Jon,Offset,2018,63
Lil Jon,2 Chainz,2018,63
Offset,2 Chainz,2018,63
OneRepublic,Logic,2018,67
KIDS SEE GHOSTS,Ty Dolla $ign,2018,61
XXXTENTACION,Travis Barker,2018,62
Mike WiLL Made-It,A$AP Rocky,2018,65
Mike WiLL Made-It,A$AP Ferg,2018,65
Mike WiLL Made-It,Nicki Minaj,2018,65
A$AP Rocky,Nicki Minaj,2018,65
A$AP Ferg,Nicki Minaj,2018,65
Joji,NIKI,2018,63
NoCap,Quando Rondo,2018,57
Noah Kahan,Julia Michaels,2018,70
Quando Rondo,Lil Baby,2018,57
Darell,Casper Magico,2018,68
Darell,Nicky Jam,2018,68
Darell,Ozuna,2018,68
Darell,Bad Bunny,2018,68
Casper Magico,Nicky Jam,2018,68
Casper Magico,Ozuna,2018,68
Casper Magico,Bad Bunny,2018,68
Nicky Jam,Ozuna,2018,68
Nicky Jam,Bad Bunny,2018,68
Kris Kross Amsterdam,Conor Maynard,2018,72
Maroon 5,A Boogie Wit da Hoodie,2018,63
Ariana Grande,Nicki Minaj,2018,64
Ashnikko,Kodie Shane,2018,60
Mozzy,Iamsu!,2018,59
Mozzy,Yo Gotti,2018,59
Mozzy,DeJ Loaf,2018,59
Iamsu!,Yo Gotti,2018,59
Iamsu!,DeJ Loaf,2018,59
Yo Gotti,DeJ Loaf,2018,59
bbno$,BAINS.,2018,62
Lentra,BAINS.,2018,62
Drake,JAY-Z,2018,61
Future,Nicki Minaj,2018,59
YBN Nahmir,YBN Almighty Jay,2018,59
Rick Ross,Drake,2019,63
Julia Michaels,Selena Gomez,2019,68
Dreamville,JID,2019,61
Dreamville,EARTHGANG,2019,61
Dreamville,Buddy,2019,61
Dreamville,Guapdad 4000,2019,61
JID,EARTHGANG,2019,61
JID,Buddy,2019,61
JID,Guapdad 4000,2019,61
EARTHGANG,Buddy,2019,61
EARTHGANG,Guapdad 4000,2019,61
Buddy,Guapdad 4000,2019,61
Anuel AA,Brytiago,2019,69
Anuel AA,Alex Rose,2019,69
Brytiago,Alex Rose,2019,69
Dimitri Vegas & Like Mike,David Guetta,2019,78
Dimitri Vegas & Like Mike,Daddy Yankee,2019,78
Dimitri Vegas & Like Mike,Afro Bros,2019,78
Dimitri Vegas & Like Mike,Natti Natasha,2019,78
Dimitri Vegas & Like Mike,Dimitri Vegas,2019,78
David Guetta,Daddy Yankee,2019,78
David Guetta,Afro Bros,2019,78
David Guetta,Natti Natasha,2019,78
David Guetta,Dimitri Vegas,2019,78
David Guetta,Like Mike,2019,78
Daddy Yankee,Afro Bros,2019,78
Daddy Yankee,Dimitri Vegas,2019,78
Daddy Yankee,Like Mike,2019,78
Afro Bros,Natti Natasha,2019,78
Afro Bros,Dimitri Vegas,2019,78
Afro Bros,Like Mike,2019,78
Natti Natasha,Dimitri Vegas,2019,78
Natti Natasha,Like Mike,2019,78
Dimitri Vegas,Like Mike,2019,78
Myke Towers,Farruko,2019,72
Eladio Carrion,Bad Bunny,2019,69
Saweetie,Quavo,2019,61
Martin Garrix,Bonn,2019,73
Mereba,JID,2019,62
Juicy J,Lil Skies,2019,60
Kevin Gates,Lil Skies,2019,60
SLANDER,Said the Sky,2019,61
Prince Royce,Manuel Turizo,2019,69
Camilo,Shakira,2019,72
Camilo,Pedro Capó,2019,72
Shakira,Pedro Capó,2019,72
SiR,Sabrina Claudio,2019,62
Ed Sheeran,Stormzy,2019,73
Quality Control,Layton Greene,2019,62
Quality Control,City Girls,2019,62
Quality Control,PnB Rock,2019,62
Layton Greene,Lil Baby,2019,62
Layton Greene,City Girls,2019,62
Layton Greene,PnB Rock,2019,62
Lil Baby,City Girls,2019,62
Lil Baby,PnB Rock,2019,62
City Girls,PnB Rock,2019,62
DJ Khaled,Justin Bieber,2019,66
DJ Khaled,Chance the Rapper,2019,66
DJ Khaled,Quavo,2019,66
Justin Bieber,Quavo,2019,66
Chance the Rapper,Quavo,2019,66
Reik,Manuel Turizo,2019,75
Free Nationals,Daniel Caesar,2019,62
Free Nationals,Unknown Mortal Orchestra,2019,62
Daniel Caesar,Unknown Mortal Orchestra,2019,62
Machine Gun Kelly,Lil Skies,2019,63
A$AP Ferg,MadeinTYO,2019,62
Summer Walker,6LACK,2019,62
5 Seconds of Summer,Seeb,2019,71
Megan Thee Stallion,Beyoncé,2020,63
Quando Rondo,Polo G,2020,62
Juanes,Nelly Furtado,2020,0
Ro James,Miguel,2020,63
SZA,Justin Timberlake,2020,59
Jax Jones,Ina Wroldsen,2020,0
Jax Jones,RAYE,2020,1
Afrojack,Ally Brooke,2020,70
The Killers,Clean Bandit,2020,54
Pop Smoke,Quavo,2020,65
K CAMP,Quavo,2020,63
DaniLeigh,Fivio Foreign,2020,62
JayDaYoungan,Kevin Gates,2020,52
Maes,Booba,2020,4
Wiz Khalifa,K CAMP,2020,62
SLANDER,William Black,2020,62
Lucky Daye,Babyface,2020,63
Fivio Foreign,Lil Baby,2020,62
Fivio Foreign,Quavo,2020,62
Ferdinand Ries,Yehudi Menuhin,1945,0
Olivier Messiaen,Esa-Pekka Salonen,1945,0
Olivier Messiaen,Philharmonia Orchestra,1945,0
Esa-Pekka Salonen,Philharmonia Orchestra,1945,0
Jean Sibelius,Juilliard String Quartet,1945,0
G. N. Balasubramaniam,M. S. Subbulakshmi,1945,0
Louis Spohr,Yehudi Menuhin,1945,0
Renato Rascel,Mario Lanza,1949,0
Victor Herbert,Mario Lanza,1949,1
Francis Poulenc,Leonard Bernstein,1950,0
Felix Mendelssohn,Gregor Piatigorsky,1950,3
Pyotr Ilyich Tchaikovsky,Vladimir Horowitz,1951,0
Niccolò Paganini,Arturo Toscanini,1951,0
Nell Rankin,Renata Tebaldi,1951,0
Sergei Prokofiev,Arturo Toscanini,1951,0
Andrés Segovia,John Dowland,1952,3
Graziella Sciutti,Nicola Rossi-Lemeni,1952,0
Hector Berlioz,George London,1952,0
Hector Berlioz,Wiener Symphoniker,1952,0
Wilhelm Backhaus,Karl Böhm,1952,0
Amilcare Ponchielli,Giuseppe Verdi,1953,1
Amilcare Ponchielli,Richard Wagner,1953,1
Amilcare Ponchielli,Vincenzo Bellini,1953,1
Giuseppe Verdi,Richard Wagner,1953,1
Giuseppe Verdi,Vincenzo Bellini,1953,1
Richard Wagner,Vincenzo Bellini,1953,1
Richard Wagner,Maria Callas,1953,1
Felix Mendelssohn,Pablo Casals,1953,0
Maurice Ravel,Arturo Toscanini,1953,0
Carlo Maria Giulini,Mario del Monaco,1953,0
Pyotr Ilyich Tchaikovsky,Herbert von Karajan,1954,0
Claude Debussy,Fritz Reiner,1954,0
Johann Sebastian Bach,Helen Watts,1954,0
Helen Watts,Stuttgart Chamber Orchestra,1954,0
Ludwig Weber,Hilde Rössel Majdan,1954,0
Julius Patzak,Christel Goltz,1954,0
Giuseppe Verdi,Jussi Björling,1955,0
Giuseppe Verdi,Zinka Milanov,1955,0
Giuseppe Verdi,Leonard Warren,1955,0
Jussi Björling,Zinka Milanov,1955,0
Jussi Björling,Leonard Warren,1955,0
Jussi Björling,Fedora Barbieri,1955,0
Zinka Milanov,Leonard Warren,1955,0
Zinka Milanov,Fedora Barbieri,1955,0
Leonard Warren,Fedora Barbieri,1955,0
Giacomo Puccini,Inge Borkh,1955,1
Inge Borkh,Mario del Monaco,1955,1
Ruggero Leoncavallo,Maria Callas,1955,0
Gioachino Rossini,Cesare Valletti,1955,1
Gioachino Rossini,Carlo Maria Giulini,1955,1
