Id,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode,count,genres,filtered_genre,gender,race,api,black,hispanic,white,populairty
Agnes Baltsa,0.9745,0.294,697566.5,0.1884,0.0302,0.494,-19.6075,0.06015,98.0515,0.0869,2,1,2,"['classical mezzo-soprano', 'classical performance', 'opera']",Classical,female,white,0.102170795,0.011240207,0.07393756,0.8126515,34
Agnes Giebel,0.920666667,0.281,197035,0.304333333,0.194333333,0.371333333,-11.72833333,0.045233333,113.6776667,0.276333333,6,1,3,['classical soprano'],Classical,female,white,0.00426208,0.00504513,0.014006378,0.97668636,0
Agnetha Fältskog,0.0594,0.595666667,295311,0.381666667,0.001826667,0.054133333,-16.45,0.0303,102.6436667,0.253333333,2,1,3,"['classic swedish pop', 'europop', 'new wave pop']",Pop,female,white,0.001272761,0.009949028,0.008319584,0.9804586,42.33333333
Agust D,0.0627809,0.608,198774.55,0.6925,0.001344762,0.135465,-6.3392,0.11385,109.34245,0.34035,1,1,20,['k-rap'],Rap,unknown,white,0.07089317,0.07273198,0.073726036,0.7826488,70.4
Ahmet Kaya,0.911,0.591,312216,0.294,0.00156,0.239,-16.167,0.0312,109.755,0.359,7,0,2,"['turkish folk', 'turkish rock']",Rock,male,white,0.2287866,0.018519213,0.09218235,0.66051185,60
Ahrix,0.267,0.81,187560,0.7,6.69E-05,0.137,-5.664,0.0399,116.019,0.193,4,0,2,['gaming edm'],EDM,unknown,white,0.001567073,0.053536754,0.009767477,0.93512875,78
Aiko,0.890333333,0.488666667,109005.3333,0.22,0,0.162966667,-15.16733333,0.309666667,132.135,0.247666667,3,1,3,"['alternative r&b', 'pop', 'r&b', 'urban contemporary']",Pop,female,white,0.025898807,0.013867625,0.0134603,0.94677323,72
Aim,0.036337143,0.787571429,295689.5714,0.725,0.393046,0.1898,-7.193,0.081114286,101.1422857,0.524714286,9,0,7,"['anime', 'anime rock', 'j-pixie', 'j-pop', 'j-poprock']",Pop,unknown,api,0.9324799,0.003587489,0.012128773,0.05180383,50.71428571
Aimee Mann,0.3728,0.578,239182.1667,0.543166667,0.06684,0.235066667,-10.21616667,0.036066667,125.1596667,0.471833333,10,1,12,"['folk', 'indie pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock']",Indie,female,white,0.007924641,0.1051415,0.01865036,0.86828357,44.16666667
Aitch,0.0262,0.871,183066,0.87,1.98E-06,0.109,-4.797,0.202,150.147,0.83,9,1,1,['manchester hip hop'],Hip-hop,unknown,white,0.0064024,0.040927302,0.013823533,0.93884677,62
Akademie für Alte Musik Berlin,0.935,0.193,183333,0.095,0.277,0.109,-23.482,0.0468,107.44,0.0419,4,1,1,"['baroque ensemble', 'choral', 'classical', 'classical performance', 'early music', 'historically informed performance']",Classical,unknown,white,0.00353083,0.019909665,0.013595724,0.9629638,50
Akin,0.655,0.565,175360,0.749,0.432,0.106,-6.629,0.0769,180.598,0.881,10,0,2,"['country', 'country road', 'modern country rock']",Country,unknown,white,0.007452128,0.052892935,0.013428318,0.9262267,61
Akon,0.122592529,0.733165289,234696.9174,0.649768595,3.56E-05,0.178047107,-5.936661157,0.122991736,115.6421405,0.566395041,7,1,121,['dance pop'],EDM,unknown,white,0.047126096,0.02326308,0.028455706,0.9011551,52.53719008
Al Alberts,0.701,0.422333333,165933.3333,0.215666667,9.70E-07,0.222333333,-13.42333333,0.039766667,120.6893333,0.454666667,5,1,6,"['australian pop', 'australian singer-songwriter', 'folk-pop', 'indie anthem-folk']",Indie,male,white,0.004489563,0.124429435,0.019270089,0.8518109,36.66666667
Al Cohn,0.8328,0.4486,577932,0.3454,0.2648398,0.6584,-14.7014,0.06382,159.0938,0.738,5,0,5,"['bebop', 'cool jazz', 'hard bop', 'jazz saxophone']",Jazz,male,white,0.002052959,0.08216193,0.012099216,0.90368587,6.6
Al Di Meola,0.509235294,0.461647059,406221.3529,0.542529412,0.580823529,0.242211765,-14.06070588,0.045905882,114.0708824,0.471,4,0,17,"['flamenco guitar', 'jazz fusion', 'jazz guitar']",Jazz,male,white,0.013716508,0.007044534,0.06086132,0.9183776,33.94117647
Al Jarreau,0.334116129,0.653290323,275091.6452,0.483387097,0.003511272,0.197393548,-13.97793548,0.051929032,114.9741935,0.658548387,2,1,62,"['adult standards', 'jazz funk', 'quiet storm', 'smooth jazz', 'soft rock', 'yacht rock']",Jazz,male,white,0.003535637,0.024141314,0.004022023,0.96830106,36.90322581
Al Kooper,0.285111386,0.455477273,345550.5682,0.530068182,0.274865746,0.253806818,-10.52086364,0.041259091,115.1557045,0.599831818,0,1,44,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'psychedelic rock', 'roots rock']",Country,male,white,0.006579856,0.028470132,0.017053058,0.9478969,30.65909091
Alabama,0.263359533,0.550579439,243665.3271,0.471923364,0.000867208,0.231711215,-12.20866355,0.039712617,116.422229,0.549300935,7,1,214,"['country', 'country road', 'country rock']",Country,unknown,hispanic,0.08085637,0.007018474,0.7856219,0.12650327,36.07009346
Alain Planes,0.992666667,0.274333333,293697.6667,0.017213333,0.925,0.067733333,-29.32833333,0.041666667,65.921,0.0701,5,1,6,['classical piano'],Classical,male,hispanic,0.11328062,0.001834898,0.6931732,0.19171123,55.66666667
Alan Gilbert,0.907,0.468583333,192716.75,0.274583333,0.000823723,0.16585,-12.92616667,0.055741667,102.9020833,0.43525,0,1,12,"['classical performance', 'orchestral performance']",Classical,male,white,0.008118954,0.017682297,0.08474743,0.88945127,0.75
Alan Jackson,0.324598712,0.631982833,210317.5708,0.532313305,0.004498584,0.169339914,-9.479321888,0.03096309,124.435133,0.581227468,7,1,233,"['contemporary country', 'country', 'country road']",Country,male,white,0.006057835,0.006990072,0.047413666,0.9395385,44.73819742
Alan Parsons,0.206366667,0.401666667,303844.3333,0.616333333,0.000811737,0.120233333,-6.668,0.0702,138.605,0.491333333,7,1,6,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",Oldies,male,white,0.005682014,0.0327375,0.025471268,0.93610924,37.33333333
Alban Berg,0.964769231,0.317153846,389936.3846,0.152538462,0.148836138,0.173953846,-19.60730769,0.067515385,101.4126923,0.138438462,10,1,13,"['classical performance', 'string quartet']",Classical,male,white,0.007623726,0.014215409,0.027957372,0.9502035,1.615384615
Alban Berg Quartett,0.937,0.195,475387,0.0366,0.0114,0.0948,-28.131,0.0512,97.154,0.0886,3,1,2,"['classical performance', 'string quartet']",Classical,male,white,0.25104022,0.024490368,0.018696014,0.7057734,29
Albert Hammond,0.32422,0.5442,215764.6,0.566066667,6.39E-05,0.172426667,-10.22333333,0.029946667,102.854,0.671133333,9,1,15,"['dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'punk blues', 'rock']",EDM,male,white,0.002345198,0.28973186,0.01062143,0.69730157,41.86666667
Albert King,0.346628947,0.621789474,246934.6447,0.377271053,0.154330263,0.175721053,-13.81543421,0.052540789,124.3692105,0.636355263,0,1,76,"['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",Rock,male,white,0.005530101,0.124059096,0.017633785,0.852777,28.10526316
Albert Lortzing,0.943,0.369333333,292154.3333,0.112333333,0.696333333,0.120166667,-16.261,0.0428,121.6396667,0.299666667,7,1,3,"['classical era', 'german opera']",Classical,male,white,0.004236403,0.01675559,0.012597417,0.9664106,0
Alda Noni,0.987,0.4465,209876,0.0723,0.3215,0.0852,-17.456,0.06055,112.0165,0.1539,3,1,2,"['classical soprano', 'italian soprano', 'vintage schlager']",Classical,female,white,0.008974539,0.003674057,0.2901864,0.697165,0
Aldo Ciccolini,0.9925,0.521,225480,0.0211,0.8815,0.093,-31.1485,0.0774,104.0215,0.4665,7,1,4,['classical piano'],Classical,male,white,0.001477413,0.0017951,0.022926325,0.9738012,40.5
Aldo Donà,0.972,0.592,184267,0.457,0.00375,0.247,-12.553,0.0496,129.446,0.938,0,1,1,['vintage italian pop'],Pop,male,white,0.00295545,0.2637043,0.026887244,0.706453,0
Aldo Protti,0.9648,0.38485,148562.05,0.215575,0.02070053,0.345865,-17.86025,0.071885,94.2705,0.233245,1,1,20,"['classical baritone', 'italian baritone']",Classical,male,white,0.00267129,0.003753504,0.021507716,0.9720675,0.15
Alec Benjamin,0.605853659,0.666902439,179124.9024,0.575536585,9.44E-05,0.209292683,-6.17497561,0.069860976,123.116122,0.592097561,11,0,41,['pop'],Pop,male,white,0.13433762,0.06847347,0.0754184,0.7217705,69.02439024
Alegre All Stars,0.7558,0.627,304687.4,0.7106,0.00975658,0.32424,-8.5272,0.07128,115.1702,0.8282,2,1,10,"['latin jazz', 'salsa international']",Jazz,unknown,white,0.003168199,0.10994575,0.020494685,0.86639136,13.6
Alejandra Guzman,0.2275575,0.57525,233670.6,0.6333,0.000123316,0.25354,-9.05925,0.034315,130.1206,0.52475,7,1,40,"['grupera', 'latin', 'latin arena pop', 'latin pop', 'mexican pop', 'rock en espanol']",Pop,female,hispanic,0.053243715,0.003018193,0.8953832,0.048354886,51.45
Alejandro Fernández,0.603042254,0.550971831,222543.2817,0.428338028,0.000128684,0.195670423,-9.183985915,0.041214085,120.615338,0.502704225,10,1,71,"['grupera', 'latin', 'latin arena pop', 'latin pop', 'mexican pop', 'ranchera']",Pop,male,hispanic,0.049337745,0.023573125,0.6245783,0.30251086,48.78873239
Alejandro Sanz,0.428592593,0.543833333,262785.2037,0.629495185,0.015744406,0.187581481,-6.731314815,0.045433333,124.1732593,0.435648148,2,1,54,"['cantautor', 'latin', 'latin arena pop', 'latin pop', 'mexican pop', 'rock en espanol', 'spanish pop']",Pop,male,hispanic,0.008750768,0.003975345,0.8955264,0.091747425,47.77777778
Aleks Syntek,0.35905,0.607625,249122.375,0.6783125,0.00015772,0.2667,-6.1580625,0.03564375,128.55425,0.6181875,8,1,16,"['grupera', 'latin', 'latin alternative', 'latin arena pop', 'latin pop', 'latin rock', 'mexican pop', 'rock en espanol']",Pop,male,white,0.001655003,0.013504474,0.017346729,0.96749383,55.6875
Alessandro Corbelli,0.98,0.45,189333,0.261,0.000965,0.0686,-16.633,0.0798,136.941,0.296,4,1,1,"['classical baritone', 'italian baritone', 'opera']",Classical,male,white,0.001505904,0.001744544,0.009010201,0.9877394,33
Alessia Cara,0.324910216,0.556189189,207986.4865,0.608189189,0.000748666,0.141664865,-6.382837838,0.106356757,114.9540541,0.410108108,0,1,37,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",EDM,female,white,0.023318049,0.021747723,0.18849197,0.7664423,58.62162162
Alessio Bax,0.987,0.296,220773,0.0435,0.857,0.0786,-29.73,0.0411,72.282,0.0302,0,1,2,['classical piano'],Classical,male,white,0.011960144,0.15292373,0.02268495,0.8124312,61
Alesso,0.098457143,0.5325,206330.7143,0.796357143,0.000640322,0.20055,-4.369571429,0.051764286,123.1275,0.372214286,2,1,14,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']",EDM,unknown,white,0.024258425,0.029510412,0.037030857,0.9092004,62.92857143
Alex Newell,0.0837,0.647,224762,0.879,1.98E-06,0.538,-0.93,0.0831,126.042,0.427,7,1,1,"['dance pop', 'electropop', 'indie poptimism']",EDM,male,white,0.004026673,0.21741018,0.019064974,0.75949824,65
Alex Rose,0.4265,0.72525,329522.25,0.70075,8.08E-06,0.2095,-3.93325,0.109075,154.747,0.62175,6,0,4,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",Rap,male,white,0.010337631,0.19376713,0.019087845,0.7768074,73.5
Alex Turner,0.389246125,0.4606875,206160.6875,0.505,0.080555425,0.21935,-11.4489375,0.039475,110.8645,0.4486875,0,1,16,"['modern rock', 'rock', 'sheffield indie']",Indie,male,white,0.003596129,0.08249841,0.012519941,0.9013855,47.25
Alex Ubago,0.5105,0.5495,290453.5,0.50625,0,0.11725,-6.95075,0.037575,122.2955,0.30975,0,1,8,"['latin', 'latin arena pop', 'latin pop', 'spanish pop', 'spanish pop rock']",Pop,male,hispanic,0.075008504,0.00205291,0.88504803,0.037890516,59.625
Alexander 23,0.513075,0.75675,155982.75,0.4055,0.01940034,0.18725,-8.74125,0.152125,93.31775,0.44825,2,1,8,"['indie pop', 'indie r&b', 'pop']",Indie,male,white,0.01173145,0.20017187,0.025692904,0.7624037,70.25
Alexander Borodin,0.942571429,0.300471429,260850.1429,0.186604762,0.629438403,0.213428571,-19.80285714,0.041580952,99.57833333,0.194909524,9,1,21,"['classical', 'late romantic era', 'russian romanticism']",Classical,male,white,0.006239885,0.13444223,0.033078883,0.826239,21.23809524
Alexander Gretchaninov,0.979,0.237,228907,0.0735,0.00138,0.0933,-22.04,0.0378,99.614,0.167,7,1,2,"['russian modern classical', 'russian romanticism']",Classical,male,white,0.002082726,0.010674257,0.012006678,0.9752363,0.5
Alexander King,0.0304,0.64,218740,0.727,0,0.266,-6.458,0.14265,82.5055,0.4445,2,1,4,"['country rap', 'redneck']",Country,male,white,0.006166613,0.21402614,0.016480869,0.76332635,54
Alexander Kipnis,0.993,0.313,225000,0.21,0.276,0.345,-22.787,0.0544,64.853,0.374,4,0,1,['classical bass'],Classical,male,white,0.002828726,0.00995088,0.009152382,0.97806805,0
Alexander Malter,0.864,0.476,647973,0.000707,0.299,0.104,-36.606,0.164,68.311,0.27,11,0,2,['contemporary classical piano'],Classical,male,white,0.002677856,0.08774416,0.012985332,0.8965927,52
Alexander Scriabin,0.98307377,0.344934426,155215.6311,0.129951803,0.876480164,0.177311475,-23.55577869,0.051569672,88.94728689,0.181388525,6,1,122,"['early modern classical', 'impressionism', 'late romantic era', 'russian romanticism']",Classical,male,white,0.00203549,0.1392623,0.009579808,0.84912235,3.31147541
Alexandre Tansman,0.9535,0.434,192613,0.09205,0.8665,0.1095,-27.7425,0.03975,97.983,0.43,11,0,2,"['early modern classical', 'neoclassicism']",Classical,male,white,0.003778384,0.0288117,0.01602001,0.95138985,4
Alexandre Tharaud,0.993375,0.389625,277888.25,0.06254,0.917625,0.1047875,-26.33925,0.052475,97.706125,0.1801,7,1,16,"['classical performance', 'classical piano']",Classical,male,white,0.13276513,0.10067788,0.033484206,0.7330728,52.125
Alexei Lubimov,0.994,0.202,531827,0.0048,0.938,0.0772,-37.422,0.0397,68.527,0.195,10,1,2,"['classical piano', 'historical keyboard']",Classical,male,white,0.00979893,0.018946014,0.010150713,0.96110433,50
Alexis Weissenberg,0.992,0.313,333258,0.00757,0.898333333,0.0666,-28.49966667,0.051066667,98.163,0.037,1,1,6,['classical piano'],Classical,male,white,0.002639763,0.000570536,0.009321763,0.9874679,48.66666667
Alexis y Fido,0.212311111,0.818611111,202805.1111,0.8205,0.000638838,0.225483333,-5.247833333,0.118183333,101.0648889,0.734111111,6,0,18,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",Hip-hop,male,white,0.030727293,0.051303677,0.047805063,0.870164,56.11111111
Alfonso X El Sabio,0.995,0.533,136072,0.00444,0.796,0.111,-29.472,0.0604,80.919,0.176,8,1,1,"['classical', 'early music', 'medieval', 'musica antigua', 'renaissance']",Classical,male,hispanic,0.22265893,0.015977096,0.4919617,0.2694023,0
Alfred Brendel,0.9938125,0.3504375,357854.875,0.0544125,0.9061875,0.0974125,-27.079875,0.05041875,109.9066875,0.24169375,5,1,16,"['classical', 'classical performance', 'classical piano']",Classical,male,white,0.006679927,0.02595066,0.037752874,0.9296166,37.375
Alfred Deller,0.963,0.467,147607,0.0897,0.1165,0.095,-21.218,0.10445,134.954,0.443,7,1,2,['classical countertenor'],Classical,male,white,0.005486254,0.008360498,0.018221052,0.9679322,0
Alfred Prinz,0.984,0.349,578000,0.105,0.795,0.0612,-19.46,0.0352,114.187,0.305,9,1,1,['classical clarinet'],Classical,male,white,0.002778766,0.044453178,0.018063042,0.93470496,46
Alfredo Olivas,0.4402,0.6776,226066.8,0.6706,2.56E-07,0.14018,-5.3896,0.05428,138.462,0.8784,3,1,10,"['banda', 'deep regional mexican', 'regional mexican pop']",Pop,male,hispanic,0.02905939,0.009958016,0.6415068,0.31947586,61.8
Ali,0.113566667,0.821333333,319955.3333,0.547,0,0.193666667,-7.528,0.277666667,161.1613333,0.593333333,8,1,3,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",Pop,male,api,0.37950528,0.20048542,0.08281441,0.3371949,55.66666667
Ali & Gipp,0.03885,0.865,271160,0.509,0,0.304,-7.49,0.245,82.9905,0.8415,4,0,4,"['dirty south rap', 'pop rap', 'southern hip hop']",Hip-hop,male,white,0.004514164,0.05654067,0.025483549,0.9134617,57
Ali Farka Touré,0.602166667,0.444166667,365089,0.423166667,0.125627667,0.215216667,-14.55283333,0.045716667,143.7733333,0.541666667,5,1,6,"['afrobeat', 'afropop', 'desert blues', 'malian blues', 'mande pop', 'world']",Pop,male,white,0.0714816,0.02948006,0.028266506,0.8707718,48.33333333
Alice Coltrane,0.655506977,0.330837209,414027.0698,0.376827907,0.326167219,0.158465116,-15.84983721,0.042797674,97.04351163,0.32215814,9,1,43,"['afrofuturism', 'afropop', 'art rock', 'avant-garde jazz', 'contemporary post-bop', 'experimental', 'fourth world', 'free jazz', 'jazz', 'jazz harp', 'spiritual jazz']",Jazz,female,white,0.046965994,0.04761927,0.053474646,0.85194016,28.6744186
Alice Gerrard,0.845,0.391,104427,0.529,0.0858,0.065,-11.095,0.0329,161.304,0.902,6,1,2,"['old-time', 'string band']",Oldies,female,white,0.010058414,0.04752845,0.025259772,0.9171533,34
Alicia Keys,0.379597333,0.557973333,250148.52,0.570813333,0.007126781,0.169730667,-7.058173333,0.108034667,113.809,0.437706667,4,1,75,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",Pop,female,white,0.004935297,0.08030972,0.016071344,0.89868367,59.37333333
Alicia de Larrocha,0.98875,0.34525,293073.25,0.036585,0.905,0.100625,-28.96275,0.049225,97.96875,0.13195,2,1,8,"['classical performance', 'classical piano']",Classical,female,white,0.14058742,0.003897735,0.34946352,0.5060513,30.25
Alida,0.177,0.57,208222,0.672,0,0.0768,-5.89,0.0723,120.019,0.448,8,0,2,['norwegian pop'],Pop,female,white,0.21482627,0.011842079,0.35153034,0.42180127,86
Alina Baraz,0.427304348,0.562173913,219326.7826,0.518434783,0.024260452,0.147478261,-8.282304348,0.073086957,107.5638696,0.252547826,9,0,23,"['alternative r&b', 'electropop', 'etherpop', 'pop']",Pop,female,hispanic,0.01393811,0.001543263,0.94747883,0.03703984,60.34782609
Alka Yagnik,0.438442857,0.647095238,382096.5238,0.716714286,5.03E-05,0.153785714,-8.219809524,0.071414286,107.1617143,0.756142857,7,1,21,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",Pop,female,white,0.002927417,0.002300061,0.008294227,0.9864783,49.42857143
Alkilados,0.195,0.78,275946,0.845,0,0.284,-4.748,0.0724,95.981,0.694,10,1,1,"['colombian pop', 'ecuadorian pop', 'latin', 'latin pop', 'pop reggaeton', 'reggaeton', 'tropical']",Pop,unknown,hispanic,0.026276544,0.008127582,0.85999244,0.105603404,61
All Time Low,0.015319332,0.486319149,206858.8511,0.888446809,8.58E-06,0.217093617,-4.067851064,0.063708511,145.187617,0.524,2,1,47,"['modern rock', 'pop punk', 'post-teen pop']",Pop,unknown,white,0.003843071,0.06045817,0.01070255,0.92499614,52.23404255
Alla Pugacheva,0.696444444,0.583888889,227663.3333,0.364355556,0.006559889,0.152644444,-16.605,0.085177778,107.2252222,0.691222222,11,0,9,"['classic russian pop', 'russian pop', 'russian rock']",Pop,female,hispanic,0.061503172,0.000739953,0.8485783,0.089178555,32.44444444
Allday,0.0595,0.726,209058,0.618,4.43E-05,0.151,-4.843,0.123,161.962,0.923,0,1,2,"['australian hip hop', 'australian pop', 'australian trap']",Hip-hop,unknown,white,0.012066983,0.073853806,0.022813324,0.89126587,55
Ally Brooke,0.123,0.593,166413,0.877,0,0.503,-3.825,0.0677,123.76,0.635,0,0,2,"['dance pop', 'post-teen pop']",EDM,female,white,0.001968157,0.049785294,0.011440653,0.9368059,70
Almighty,0.178325,0.777,328253.75,0.659625,3.85E-06,0.159725,-6.487625,0.181375,110.238375,0.422625,10,1,8,"['reggaeton flow', 'trap latino']",Rap,unknown,white,0.004603654,0.13800018,0.050769676,0.8066265,69.75
Alok,0.2886,0.7875,180646,0.6615,0.008295,0.20355,-5.9915,0.0401,123.016,0.344,11,1,2,"['electro house', 'pop nacional']",Pop,male,hispanic,0.07187178,0.06801501,0.43956226,0.420551,75.5
AlunaGeorge,0.0714,0.566428571,261129.5714,0.833714286,0.01208276,0.260371429,-4.895,0.210714286,153.6337143,0.503571429,10,0,7,"['electropop', 'house', 'indietronica', 'pop', 'tropical house']",Indie,unknown,white,0.011380199,0.12724616,0.037428517,0.8239451,60.14285714
Alvaro Torres,0.585666667,0.508166667,238253.1667,0.4215,1.87E-06,0.114016667,-12.10583333,0.0309,133.753,0.4855,9,1,12,"['bolero', 'latin', 'latin pop', 'pop romantico']",Pop,male,hispanic,0.01817588,0.001123434,0.92994255,0.050758094,39.66666667
Alvin Alcorn,0.701,0.612,186553.75,0.54175,0.42110875,0.376175,-11.97425,0.061175,117.969,0.746,6,1,4,['new orleans jazz'],Jazz,male,white,0.03619247,0.12746169,0.15653348,0.6798124,2
Alyson Stoner,0.196055,0.519666667,213866.6667,0.713,0,0.22325,-5.0455,0.067816667,124.1503333,0.574833333,7,1,6,['post-teen pop'],Pop,female,white,0.005574087,0.07593379,0.022387238,0.8961049,55.5
